0,2,45,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
0,2,45,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,204,203,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00
280,1,19,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,255,19,0.07,0.02,0.07,0.00,0.00,0.00,0.13,0.00
1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,95,0.37,0.14,0.00,0.00,0.00,0.00,0.61,0.00
0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,10,0.00,0.00,1.00,1.00,0.05,0.06,0.00,255,10,0.04,0.06,0.00,0.00,0.00,0.00,1.00,1.00
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,0.00,0.00,0.00,0.00,0.05,0.77,0.00,255,17,0.07,0.70,0.99,0.00,0.00,0.00,0.01,0.00
0,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,1.00,1.00,0.50,1.00,1.00,95,49,0.25,0.05,0.01,0.04,0.01,0.00,0.86,0.98
0,1,18,9,25,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,14,0.40,0.11,0.03,0.00,0.00,0.00,0.00,0.00
7232,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,250,0.98,0.02,0.00,0.00,0.27,0.28,0.01,0.00
0,1,22,9,208,1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,255,1.00,0.00,0.12,0.02,0.00,0.00,0.00,0.00
0,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,1.00,1.00,0.00,0.00,0.02,0.09,0.00,255,3,0.01,0.09,0.00,0.00,1.00,1.00,0.00,0.00
0,2,11,9,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,0.75,255,236,0.93,0.01,0.01,0.00,0.00,0.00,0.00,0.00
0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04
0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,19,0.50,0.00,0.50,1.00,0.14,0.06,0.00,255,19,0.07,0.05,0.00,0.00,0.67,0.00,0.33,1.00
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,13,0.00,0.00,1.00,1.00,0.06,0.07,0.00,255,13,0.05,0.06,0.00,0.00,0.00,0.00,1.00,1.00
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.00,0.00,1.00,1.00,0.33,1.00,1.00,119,64,0.25,0.03,0.01,0.03,0.00,0.00,0.84,1.00
0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,10,1.00,1.00,0.00,0.00,0.05,0.08,0.00,255,10,0.04,0.08,0.00,0.00,1.00,1.00,0.00,0.00
0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,7,0.00,0.00,1.00,1.00,0.03,0.06,0.00,255,7,0.03,0.06,0.00,0.00,0.00,0.00,1.00,1.00
806,1,22,4,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,1.00,1.00,1.00,0.00,0.00,247,244,0.99,0.01,0.00,0.00,0.00,0.00,0.09,0.09
7530,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,175,0.69,0.29,0.00,0.00,0.50,0.73,0.29,0.01
4,1,43,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,249,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,224,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
900,1,18,8,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,161,39,0.24,0.04,0.01,0.00,0.01,0.05,0.01,0.00
0,1,22,9,321,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,19,9,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,181,81,0.38,0.02,0.38,0.02,0.00,0.01,0.00,0.00
0,1,22,9,289,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,255,1.00,0.00,0.50,0.04,0.00,0.00,0.00,0.00
0,2,45,9,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,16,1.00,1.00,0.00,0.00,0.11,0.09,0.00,255,16,0.06,0.09,0.00,0.00,1.00,1.00,0.00,0.00
0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,132,0.52,0.44,0.00,0.00,0.41,0.79,0.43,0.02
0,0,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,178,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00
0,2,45,9,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.76,0.00,0.00,0.00,0.00,0.00
0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.00,0.33,0.00,0.33,1.00,0.00,0.67,145,85,0.34,0.02,0.01,0.02,1.00,1.00,0.00,0.00
0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,17,1.00,0.00,1.00,0.18,0.00,0.00,0.00,0.00
0,1,55,9,121,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0.00,0.00,0.00,0.00,0.03,0.67,0.00,255,2,0.01,0.74,1.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,158,1623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,60,255,1.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00
7444,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,213,0.84,0.03,0.00,0.00,0.33,0.40,0.12,0.07
0,2,11,9,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,236,0.00,0.00,0.00,0.00,1.00,0.00,0.01,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
0,1,22,9,305,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,241,0.95,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,293,3005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,255,1.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00
4,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,249,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0,2,45,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,247,246,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,11,1.00,1.00,0.00,0.00,0.09,0.06,0.00,78,11,0.14,0.08,0.01,0.00,1.00,1.00,0.00,0.00
0,2,45,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
0,1,22,9,219,7663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2,40,9,516,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,20,0.91,0.09,0.09,0.00,0.00,0.00,0.00,0.00
7,1,49,9,9626,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,65,159,0.51,0.05,0.02,0.01,0.00,0.00,0.00,0.00
0,1,22,9,201,7755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,1,49,9,885,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,52,158,0.62,0.10,0.02,0.01,0.02,0.01,0.00,0.00
0,1,22,9,219,1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,41,0.00,0.00,0.00,0.00,1.00,0.00,0.07,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
0,0,14,9,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,1,27,1.00,0.00,1.00,0.52,0.00,0.00,0.00,0.00
0,1,49,9,721,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0.00,0.00,0.00,0.00,0.03,0.13,0.00,255,1,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,325,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.00,0.00,0.00,0.00,0.08,0.46,0.00,255,1,0.00,0.40,0.68,0.00,0.00,0.00,0.29,0.00
0,1,18,9,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,226,114,0.50,0.03,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,197,3970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,5,255,1.00,0.00,0.20,0.03,0.00,0.00,0.00,0.00
0,0,14,9,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,429,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,76,0.30,0.14,0.00,0.00,0.00,0.00,0.69,0.00
0,1,22,9,296,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,118,236,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00
0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
0,1,22,9,267,18979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,245,1.00,0.00,0.25,0.04,0.00,0.00,0.00,0.00
0,1,22,9,343,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
803,1,22,4,57964,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,78,0.03,0.03,0.97,0.97,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.01,0.01,0.37,0.37
0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,10,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,10,0.04,0.08,0.00,0.00,1.00,1.00,0.00,0.00
0,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,0.43,0.42,0.00,0.00,0.00,0.42,1.00
0,2,11,9,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,0.00,0.00,1.00,1.00,0.00,0.08,0.00,255,1,0.00,0.09,0.00,0.00,0.00,0.00,1.00,1.00
0,1,22,9,207,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,43,2,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.00,0.00,1.00,1.00,0.33,1.00,1.00,255,47,0.18,0.03,0.00,0.00,0.00,0.00,0.67,0.91
0,2,11,9,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,0.67,0.67,0.50,255,249,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,18,0.00,0.00,1.00,1.00,0.08,0.06,0.00,255,18,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00
0,2,45,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,10,0.29,0.11,0.29,0.00,0.00,0.00,0.00,0.00
0,1,22,9,218,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,234,19826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,101,200,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00
0,2,11,9,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,20,0.00,0.00,1.00,1.00,0.08,0.07,0.00,255,20,0.08,0.08,0.00,0.00,0.00,0.00,1.00,1.00
0,1,22,9,317,9630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,23,0.00,0.00,0.00,0.00,1.00,0.00,0.13,47,255,1.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00
0,1,22,9,323,868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,26,0.00,0.00,0.00,0.00,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,337,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,29,0.00,0.00,0.00,0.00,1.00,0.00,0.10,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,1,22,9,233,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,197,0.77,0.02,0.00,0.00,0.00,0.00,0.00,0.00
